Date,Course,Percentage
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,DESIGN,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,MVP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,12%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,15%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,76%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,16%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,74%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,94%
2018-03-05,SCP,0%
2018-03-05,SCP,8%
2018-03-05,SCP,8%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,32%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,36%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,93%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,4%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,60%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,35%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,88%
2018-03-05,SCP,100%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,1%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,52%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,6%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,3%
2018-03-05,SCP,0%
2018-03-05,SCP,52%
2018-03-05,SCP,8%
2018-03-05,SCP,26%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,96%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,8%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,9%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,3%
2018-03-05,SCP,17%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,35%
2018-03-05,SCP,4%
2018-03-05,SCP,0%
2018-03-05,SCP,14%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,34%
2018-03-05,SCP,0%
2018-03-05,SCP,1%
2018-03-05,SCP,0%
2018-03-05,SCP,0%
2018-03-05,SCP,6%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,96%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-05,ROBO,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,22%
2018-03-12,AGILITY,20%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,80%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,94%
2018-03-12,AGILITY,20%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,96%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,10%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,22%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,14%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,22%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,63%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,18%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,92%
2018-03-12,AGILITY,20%
2018-03-12,AGILITY,2%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,96%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,6%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,4%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,22%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,80%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,86%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,20%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,39%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,14%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,47%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,18%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,10%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,20%
2018-03-12,AGILITY,6%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,45%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,98%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,98%
2018-03-12,AGILITY,73%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,45%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,94%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,98%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,22%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,65%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,4%
2018-03-12,AGILITY,43%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,100%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,2%
2018-03-12,AGILITY,2%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,96%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,0%
2018-03-12,AGILITY,98%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
2018-03-12,BLOCKCHAIN,0%
